SCORE,SaleEnds,description,SaleStarted,LowestPrice,Image,MainStory,platform,URL,Trailer,PercentOff,Completionist,genre,PlusPrice,MexPrice,OpenCriticURL,Title,ESRBRating,Publisher,ReleaseDate,Slug,NumberofPlayers,IsPS5,Price,MainExtra,SalePrice,IsPS4
,2023-11-01,"Help Lilly Witchgan, a young girl who has dissociative identity disorder. Discover which personality is the real one and uncover a dark plot as Lilly navigates her mindscape. Control two different characters at the same time as you attempt to get to the exit by navigating both personalities through a multitude of traps. Each side of the stage is different for each of the personalities, so be cautious! Can you solve the broken puzzle that is Lilly Witchgan’s mind? Features: * More than 10 hours of gameplay * 55 unique puzzles with a big variety of mechanics * 10 stages in arcade mode * Control 10 different unique personalities",2023-10-17,/game/41403,https://image.api.playstation.com/vulcan/ap/rnd/202009/2018/pdtSoiNtcpT96zUmUYcTwzly.png?w=200,1,Playstation,https://store.playstation.com/en-tr/product/EP0896-CUSA20340_00-RGREFLECTIONOFMI,https://www.youtube.com/watch?v=0op7TAfpnS8,90%,7,"Horror, Adventure, Puzzle",7.6,https://image.api.playstation.com/vulcan/ap/rnd/202009/2018/pdtSoiNtcpT96zUmUYcTwzly.png,,Reflection Of Mine,TRD,Ratalaika Games SL,2020-10-08,reflection-of-mine-ps4-tr,,0,76,1,7.6,1
,2023-11-01,"In Don’t Starve: Hamlet Console Edition, Wilson discovers a lost town of aristocratic Pigmen nestled within a foreboding tropical jungle. Can you readjust to society as an outsider? Can you earn fame and riches recovering lost relics? Will you weather the Aporkalypse? Key Features -Reacquaint to city life: Visit shops and trade with the pig society. Purchase and renovate your own home. -Delve into ancient ruins: Explore the lost world of an ancient pig civilization filled with traps and try your hand at treasure hunting. -Explore new lands: Discover the secrets of new wild life and seasons. -Craft and experiment with new items: Find new ingredients and recipes to solve new problems. Three new characters -Wilba: Daughter to Queen Malfalfa, Princess Wilba has the love of her people. If only she wanted the job. -Wormwood: Who knows where this creature of nature came from, but he'll likely grow on you. -Wheeler: A gutsy aeronaut whose latest adventure has blown off course.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202009/0918/CoGULH7EXYMOQagRtY45Upq5.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP2107-CUSA00327_00-DONTSTARVEHAME03,,40%,,Unique,75,https://image.api.playstation.com/vulcan/ap/rnd/202009/0918/CoGULH7EXYMOQagRtY45Upq5.png,,Don't Starve: Hamlet Console Edition,TRD,Klei Entertainment Inc.,2020-10-06,dont-starve-hamlet-console-edition-ps4-tr,,0,125,,75,1
,2023-11-01,Contains 6 Halloween themed cosmetic accessories each with 5 texture variants in a single bundle. Compatible with most characters.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/KHu454cRWZqWuHvZE89A11E5.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-HWFGBP0000000000,,50%,,"Action, Shooter, Unique",134.5,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/KHu454cRWZqWuHvZE89A11E5.png,,Halloween 2020 Full Gear Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-09-29,halloween-2020-full-gear-bundle-ps5-tr,,1,269,,134.5,0
,2023-11-01,Fires bio-mines that explode on contact to hurt Zeds and heal allies. Alt-fire detonates all placed mines. The source of its base material is classified information due to Health Code concerns. Mine Reconstructor designed for the Field Medic perk comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/IFw7q1cJF2VxwTDcMcYTitat.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-MINERE0000000000,,50%,,"Action, Shooter, Unique",89.5,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/IFw7q1cJF2VxwTDcMcYTitat.png,,Mine Reconstructor Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-09-29,mine-reconstructor-weapon-bundle-ps5-tr,,1,179,,89.5,0
,2023-11-01,Primary fire is full auto. Barrel winds up for a few seconds to intiate fire. Happiness is measured in rounds per minute. Minigun designed for the Commando perk comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/B3etjvJwTnLA4t4wuLL2rMkz.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-MINGUN0000000000,,50%,,"Action, Shooter, Unique",89.5,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/B3etjvJwTnLA4t4wuLL2rMkz.png,,Minigun Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-09-29,minigun-weapon-bundle-ps5-tr,,1,179,,89.5,0
,2023-11-01,Comes with the Reaper Outfit (includes 6 of skin styles). Compatible with most characters.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/9HnUQhHsXngagq4OJdFV3g9J.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-REAPER0000000000,,50%,,"Action, Shooter, Unique",45,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/9HnUQhHsXngagq4OJdFV3g9J.png,,Reaper Outfit Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-09-29,reaper-outfit-bundle-ps5-tr,,1,90,,45,0
,2023-11-01,Includes the Minigun and Mine Reconstructor Weapons from the Infernal Insurrection update. Each weapon comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/49iNBTfTBpezEfnWejVVmmq8.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-ININWB0000000000,,50%,,"Action, Shooter, Unique",134.5,https://image.api.playstation.com/vulcan/ap/rnd/202008/0714/49iNBTfTBpezEfnWejVVmmq8.png,,Infernal Insurrection Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-09-29,infernal-insurrection-weapon-bundle-ps5-tr,,1,269,,134.5,0
,2023-11-01,"The infection goes nation-wide in Outbreak: Epidemic, an action-focused co-op survival horror adventure. Featuring the great Outbreak series gameplay with greater mobility, crushing difficulty and more camera options than ever before. Alone or in 2-player local co-op, fight through the Campaign story mode, the wave-based Onslaught Mode and all new Experiments Mode scenarios. Choose your survivor, class and level up to unlock new buffs for your survivor as you face the nightmare. You'll need to manage your inventory and supplies carefully, so make every bullet count! Co-op: Play the entire game in 2-player local co-op! Hardcore Survival Horror: You only have one life, make it count! OTS: Claustrophobic over-the-shoulder gameplay brings the nightmare alive. Defense: Utilize numerous firearm and melee weapons against the undead. Limited Inventory: Manage your inventory and supplies carefully! Explore: In Campaign Mode search areas, read logs, find keys and solve puzzles to survive. Difficult: Play across multiple difficulty modes. Story Mode: Experience the epidemic first hand as you fight through the story. Onslaught Mode: Take out hordes of the undead with limited supplies. Experiments Mode: Bonus modes with a unique spin on survival horror.",2023-10-17,/game/71382,https://image.api.playstation.com/vulcan/ap/rnd/202208/2615/PLhdojIRgv3LJNzJSKoniHDI.png?w=200,0,Playstation,https://store.playstation.com/en-tr/product/EP6087-CUSA24225_00-3589405734026507,,80%,0,Horror,35.85,https://image.api.playstation.com/vulcan/ap/rnd/202208/2615/PLhdojIRgv3LJNzJSKoniHDI.png,,Outbreak: Epidemic,TRD,Dead Drop Studios LLC,2020-09-09,outbreak-epidemic-ps4-tr,,0,239,0,47.8,1
,2023-11-01,"Insane mix of cars, speed, explosions, blood, and zombies! Fight through an epic narrative campaign or test yourself in the Slaughter and Blood Race modes. Engage huge bosses, save survivors, drive crazy vehicles such as a bulldozer, fire truck, or even a tank and smash everything in your way. Take part in the Blood Race tournament - chase other cars and take them down without mercy on brutal racing tracks. Jump into the Slaughter mode and survive as long as possible on specially crafted arenas. Zombie Driver Immortal Edition includes all DLC content that was ever created for the game. STORY MODE - with 31 missions, sub-quests, and bonus objectives in a huge, free-roaming city, including: * Epic Boss fights with enormous mutated zombies. * Defending key targets against huge waves of zombies. * Racing against time to rescue survivors. * Transporting dangerous cargo. * Spraying anti-zombie repellent around town. * 13 different vehicles to drive including a firetruck, bulldozer or even a tank. BLOOD RACE MODE - with 36 unique events offering the best arcade racing experience in 3 distinct game types: * Race - classic racing spiced up with guns and loads of zombies. * Eliminator - take down as many vehicles as you can before the time runs out. * Endurance - there is a bomb on your car and its ticking. Race through checkpoints to extend your time. SLAUGHTER MODE - with 9 survival arenas featuring enormous killing sprees and a dynamic upgrade system: * Fight through endless waves of zombies. * Upgrade your car on the fly. * Compete with friends on Leaderboards. * Kill thousands of zombies. KEY FEATURES * 9 different upgrades which can transform even an innocent Taxi into a Chariot of Death. * Miniguns, flamethrowers, rocket launchers or dual railguns. * Vicious zombie types including even zombie dogs. * Advanced, dynamic combo system with tricks and hordes of zombies to try it on.",2023-10-17,,https://image.api.playstation.com/vulcan/img/rnd/202008/1315/PQcseqIBX5ESoiHIudQDgTSs.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP4380-CUSA17453_00-5570182311842746,,70%,,"Action, Arcade, Driving/Racing",80.7,https://image.api.playstation.com/vulcan/img/rnd/202008/1315/PQcseqIBX5ESoiHIudQDgTSs.png,,Zombie Driver: Immortal Edition,TRD,Exor Studios,2020-08-14,zombie-driver-immortal-edition-ps4-tr,,0,269,,80.7,1
,1990-01-01,"Horror Adventure is a interactive experience set in a procedurally generated haunted house. You're a paranormal investigator and you find yourself exploring what appears to be a old abandoned manor. You will be able to interact with basic items and limited tools at your disposal. The procedurally generated random house will create random locations and scares for you. So make sure to keep your eyes open at all the times, put your headphones on and enjoy the game! Features: 1. Immersive First person interactive gameplay which allow the player to control various handheld elements. 2. Procedurally generated random house to increase the scare factor and replayability. 3. Featuring different demonic entities, each designed specifically according to the procedural nature of the levels. 4. Save/Load feature so that you can take a breather in between. WARNING: This experience uses Jump Scares! You have been warned!",1989-12-17,,https://image.api.playstation.com/vulcan/ap/rnd/202007/2717/C8WHH3Rw6fCSF2kO11GFzY4q.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP8934-CUSA18964_00-HORRORADVENTURE9,,80%,,"Horror, Adventure",14.2,https://image.api.playstation.com/vulcan/ap/rnd/202007/2717/C8WHH3Rw6fCSF2kO11GFzY4q.png,,Horror Adventure,TRD,YASH FUTURE TECH SOLUTIONS PVT LTD,2020-08-13,horror-adventure-ps4-tr,,0,71,,14.2,1
,2023-11-01,"This costume allows the female survivors (Valerie, January, Becca and Jill) to wear the outfit seen on Claire Redfield as she searched for her missing brother in Resident Evil 2 (2019). Costumes can be selected in the Customize menu. You need to restart the game in order to see the costumes. Note: These cosmetic items are for use exclusively with Resident Evil Resistance.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202007/2308/bq8KO2g2wsdGGDAGg0tEwJcO.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0102-CUSA14122_00-BHRESCOSDLC00002,,25%,,"Action, Adventure",41.25,https://image.api.playstation.com/vulcan/ap/rnd/202007/2308/bq8KO2g2wsdGGDAGg0tEwJcO.png,,RESIDENT EVIL RESISTANCE - Female Survivor Costume: Claire Redfield,TRD,CE EUROPE LIMITED,2020-08-06,resident-evil-resistance--female-survivor-costume-claire-redfield-ps4-tr,,0,55,,41.25,1
,2023-11-01,"This Resident Evil 2 (2019) costume pack allows the male survivors (Tyrone, Samuel and Martin) to wear the outfit seen on rookie cop Leon S. Kennedy, and the female survivors (Valerie, January, Becca and Jill) to wear the outfit seen on Claire Redfield as she searched for her missing brother. Costumes can be selected in the Customize menu. You need to restart the game in order to see the costumes. Note: These cosmetic items are for use exclusively with Resident Evil Resistance.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202007/2308/Uj8MSf1HGoRr7Dk2HQdFMi8m.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0102-CUSA14122_00-BHRESCOSBUNDLE00,,25%,,"Action, Adventure",67.5,https://image.api.playstation.com/vulcan/ap/rnd/202007/2308/Uj8MSf1HGoRr7Dk2HQdFMi8m.png,,RESIDENT EVIL RESISTANCE - Leon & Claire Survivor Costume 2-Pack,TRD,CE EUROPE LIMITED,2020-08-06,resident-evil-resistance--leon--claire-survivor-costume-2pack-ps4-tr,,0,90,,67.5,1
,2023-11-01,"This costume allows the male survivors (Tyrone, Samuel and Martin) to wear the outfit seen on rookie cop Leon S. Kennedy in Resident Evil 2 (2019). Costumes can be selected in the Customize menu. You need to restart the game in order to see the costumes. Note: These cosmetic items are for use exclusively with Resident Evil Resistance.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202007/2308/5BjavWmY1OR9OyVpt1RIhKNn.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0102-CUSA14122_00-BHRESCOSDLC00001,,25%,,"Action, Adventure",41.25,https://image.api.playstation.com/vulcan/ap/rnd/202007/2308/5BjavWmY1OR9OyVpt1RIhKNn.png,,RESIDENT EVIL RESISTANCE - Male Survivor Costume: Leon S. Kennedy,TRD,CE EUROPE LIMITED,2020-08-06,resident-evil-resistance--male-survivor-costume-leon-s-kennedy-ps4-tr,,0,55,,41.25,1
,2023-11-01,"The Crow DLC contains: The Crow familiar, a friend to our hero. The crow will stay by your side through the darkest of paths. A new level, The Battlefield. Dilapidated and riven with rot and decay, the land here has been shattered and burned by explosions, with a fog-filled with the calls to charge. This level is the epitome of all war and it is yours to battle through. A new enemy, The Captain, a truly frightening opponent, maddened by his lust for war. He is armed with a cannon and a sabre, this menace is trouble close or afar. A new weapon, The Mortar, claimed from The Battlefield, this new weapon will terrify even those cowering behind cover.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202005/1515/NHuSjektILUKcmikRhbuekX6.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP2187-CUSA16142_00-6730587062693403,,75%,,Unique,7.25,https://image.api.playstation.com/vulcan/ap/rnd/202005/1515/NHuSjektILUKcmikRhbuekX6.png,,West of Dead Path of the Crow DLC,TRD,Raw Fury AB,2020-08-05,west-of-dead-path-of-the-crow-dlc-ps4-tr,,0,29,,7.25,1
,2023-11-01,"The Path of the Crow Deluxe Edition contains: The Crow familiar, a friend to our hero. The crow will stay by your side through the darkest of paths. A new level, The Battlefield. Dilapidated and riven with rot and decay, the land here has been shattered and burned by explosions, with a fog-filled with the calls to charge. This level is the epitome of all war and it is yours to battle through. A new enemy, The Captain, a truly frightening opponent, maddened by his lust for war. He is armed with a cannon and a sabre, this menace is trouble close or afar. A new weapon, The Mortar, claimed from The Battlefield, this new weapon will terrify even those cowering behind cover. A new blessing, Strength, with this, you'll be able to punch down steel doors and land a mean hook on the denizens in your way. And the Original Soundtrack. This includes 11 tracks including Live by the Gun by Bror David Neideman, sung by Camilla Neideman with additional lyrics by Roland Smedberg.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202005/1918/nxXABEu4rK2lZAGyLztXW5tO.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP2187-CUSA16142_00-9749353358904748,,75%,,Action,49.75,https://image.api.playstation.com/vulcan/ap/rnd/202005/1918/nxXABEu4rK2lZAGyLztXW5tO.png,,West of Dead Path of the Crow Edition,TRD,Raw Fury AB,2020-08-05,west-of-dead-path-of-the-crow-edition-ps4-tr,,0,199,,49.75,1
,2023-11-01,This girl will do whatever it takes to make top marks! This DLC pack includes an all-new skin and portraits featuring Mina as Sehwa High's model student and resident egghead.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/yCvQc8pJtEWqsHASYDbVvqMH.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2MSSIEE00,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/yCvQc8pJtEWqsHASYDbVvqMH.png,,The Coma 2 - Model Student,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--model-student-ps4-tr,,0,36,,18,1
,2023-11-01,She's ready for a little fun in the sun. This DLC pack includes a new skin for Mina. It also features new in-game portraits for her character.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/0Uz8l4qQabPwlfc89vUu3zKr.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2BBSIEE00,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/0Uz8l4qQabPwlfc89vUu3zKr.png,,The Coma 2 - Beach Bum,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--beach-bum-ps4-tr,,0,36,,18,1
,2023-11-01,The myth. The legend. This DLC pack includes a new skin for Mina. It also features new in-game portraits for her character.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/iwjM2H0Q8wk0WgGzJBVGPnPL.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2GGSIEE00,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/iwjM2H0Q8wk0WgGzJBVGPnPL.png,,The Coma 2 - Gamer Girl,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--gamer-girl-ps4-tr,,0,36,,18,1
,2023-11-01,"Guys love her, and girls wanna be her. This DLC pack includes a new skin for Mina. It also features new in-game portraits for her character.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/3luNbKjLxa4c0DaX7QbEKqNp.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2LCSIEE00,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/3luNbKjLxa4c0DaX7QbEKqNp.png,,The Coma 2 - Local Celeb,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--local-celeb-ps4-tr,,0,36,,18,1
,2023-11-01,Summer is approaching and Mina is getting ready to hit the streets of Seoul after school! This DLC pack includes an all-new skin and portraits featuring Mina's civilian summer clothing.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/7ta1fSHElbFvGrm0RcFDBaxb.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2SCSIEE00,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/7ta1fSHElbFvGrm0RcFDBaxb.png,,The Coma 2 - Summer Child,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--summer-child-ps4-tr,,0,36,,18,1
,2023-11-01,This DLC pack includes the skin for Mina with long hair. It also features new in-game portraits for her character.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1112/0atDvDELXATnoWGknGykPdoz.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2LOLSIEE0,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1112/0atDvDELXATnoWGknGykPdoz.png,,The Coma 2 - Locks of Love,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--locks-of-love-ps4-tr,,0,36,,18,1
,2023-11-01,You really don't want to get on this girl's bad side! This DLC pack includes an all-new skin and portraits featuring Mina as Sehwa High's more fearsome school bully.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/94A4HWVuda3MpeJbwfQiFtZ2.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2SBSIEE00,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1113/94A4HWVuda3MpeJbwfQiFtZ2.png,,The Coma 2 - School Bully,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--school-bully-ps4-tr,,0,36,,18,1
,2023-11-01,This DLC pack includes the skin for Mina's Sehwa High winter uniform. It also features new in-game portraits for her character.,2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1112/Lrtq0pf7VWgAIj5MnnEjrznS.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2WPSIEE00,,50%,,"Adventure, Horror, Horror",18,https://image.api.playstation.com/vulcan/ap/rnd/202006/1112/Lrtq0pf7VWgAIj5MnnEjrznS.png,,The Coma 2 - Winter Princess,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2--winter-princess-ps4-tr,,0,36,,18,1
,2023-11-01,- The Coma 2: Vicious Sisters - DLC Skin Locks of Love - DLC Skin Winter Princess - DLC Skin School Bully - DLC Skin Summer Child - DLC Skin Model Student - DLC Skin Local Celeb - DLC Skin Beach Bum - DLC Skin Gamer Girl - The Coma 2: Vicious Sisters - Soundtrack - The Coma 2: Vicious Sisters - Theme - Avatar "A Vicious Sister" - Avatar "Mina Peeking 1" - Avatar "Mina Peeking 2" - Avatar "Seho Stare" - Avatar "Mina Smokey" - Avatar "Mina Dreading" - Avatar "Grinning Man",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1110/k70X2qvw1JoxAvQobzYFXDve.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2DDESIEE0,,80%,,"Adventure, Horror, Horror",67.35,https://image.api.playstation.com/vulcan/ap/rnd/202006/1110/k70X2qvw1JoxAvQobzYFXDve.png,,The Coma 2: Vicious Sisters - Digital Deluxe Bundle,TRD,HEADUP GAMES GMBH CO. KG,2020-06-19,the-coma-2-vicious-sisters--digital-deluxe-bundle-ps4-tr,,0,449,,89.8,1
,2023-11-01,"Mina Park, a student of Sehwa High, awakens at night in her school. It isn’t long before she realizes that something is amiss. The once-familiar school where she spends her evenings studying looks twisted by something dark and sinister. She finds herself pursued by someone or something that looks eerily like her teacher. To survive, Mina must venture beyond the boundaries of her school and into the surrounding district. There, she will encounter strange creatures, mysterious strangers, and uneasy allies. The Coma 2: Vicious Sisters is an atmospheric, story-driven game. Immerse yourself in the warped Sehwa district as you encounter an engaging cast of characters, solve puzzles, discover revealing clues, and fight for survival against a relentless psycho.",2023-10-17,/game/75365,https://image.api.playstation.com/vulcan/img/cfn/11307m7QsRbtEF1jbvwSrfZbwZrGtd7jsMM7_X6Aw-1wUkOs32jMkAHnLesbWNqJIxRB1XmCK5vgfiihUcCNTQQ_eoUAgNer.png?w=200,8,Playstation,https://store.playstation.com/en-tr/product/EP0822-CUSA18822_00-THECOMA2SIEE0000,https://www.youtube.com/watch?v=kZrJaJzlaHg,80%,12,"Adventure, Horror, Adventure",44.85,https://image.api.playstation.com/vulcan/img/cfn/11307m7QsRbtEF1jbvwSrfZbwZrGtd7jsMM7_X6Aw-1wUkOs32jMkAHnLesbWNqJIxRB1XmCK5vgfiihUcCNTQQ_eoUAgNer.png,,The Coma 2: Vicious Sisters,TRD,HEADUP GAMES GMBH CO. KG,2020-06-18,the-coma-2-vicious-sisters-ps4-tr,,0,299,9,59.8,1
,2023-11-01,"The Silent Hill Edition of Dead by Daylight includes the base game, two original add-ons (The Curtain Call Chapter and the Shattered Bloodline Chapter), the Silent Hill Chapter, the Alissa Gillespie outfit for Cheryl Mason and the Dark Wish outfit for The Executioner. The Silent Hill Edition also includes an exclusive Dead by Daylight - Silent Hill PS4™ theme. The Silent Hill Chapter includes a new map, Midwich Elementary School: the childhood trauma that once took place in its halls has since manifested itself into a twisted, nightmarish design. The new Killer is The Executioner: take control of Pyramid Head and wield his great knife to unleash his twisted brand of punishment on all who cross him. The new Survivor is Cheryl Mason, a courageous, outspoken woman who survived the hellish Otherworld of Silent Hill, and exacted revenge on the Order that killed her father. With experience beyond her years, she's prepared to once again stand against any evil that confronts her.",2023-10-17,,https://image.api.playstation.com/vulcan/ap/rnd/202006/1016/oQufqqg0lylr2oQb9A4evzKk.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP3367-CUSA08032_00-DBDSILHILEDITI0N,,40%,,Unique,285,https://image.api.playstation.com/vulcan/ap/rnd/202006/1016/oQufqqg0lylr2oQb9A4evzKk.png,,Dead by Daylight: Silent Hill Edition,TRD,Starbreeze Publishing AB,2020-06-16,dead-by-daylight-silent-hill-edition-ps4-tr,,0,475,,285,1
,2023-11-01,Pegleg and parrot sold separately. Blunderbuss designed for the Demolitionist and Support perks comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/img/cfn/11307XPhOwy__UaQ8sNtV504GJe-dBZGeDw89RcwhpAmL5wUYd-Mhrfw_HI29nMlmyWPKtycjwbbbJI5wtr49pJ9FcYcy_7i.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-BLUNDB0000000000,,50%,,"Action, Action",89.5,https://image.api.playstation.com/vulcan/img/cfn/11307XPhOwy__UaQ8sNtV504GJe-dBZGeDw89RcwhpAmL5wUYd-Mhrfw_HI29nMlmyWPKtycjwbbbJI5wtr49pJ9FcYcy_7i.png,,Blunderbuss Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-06-07,blunderbuss-weapon-bundle-ps5-tr,,1,179,,89.5,0
,2023-11-01,Includes the Single & Dual Glock 18C and Blunderbuss Weapons from the Perlious Plunder update. Each weapon comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/img/cfn/11307nKiX6DFOcaTLcIjv3cf9kEhn1Ibc_v9ZL9B7ZyMhbWsHgBegX7jVwNssPyDa2U7yMnHh6lPgxV3w2tMJKqUJXMGV7Zp.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-PPLUND0000000000,,50%,,"Action, Action",134.5,https://image.api.playstation.com/vulcan/img/cfn/11307nKiX6DFOcaTLcIjv3cf9kEhn1Ibc_v9ZL9B7ZyMhbWsHgBegX7jVwNssPyDa2U7yMnHh6lPgxV3w2tMJKqUJXMGV7Zp.png,,Perilous Plunder Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-06-07,perilous-plunder-weapon-bundle-ps5-tr,,1,269,,134.5,0
,2023-11-01,Caution: Uncontrollable urges to declare self-identification with the law when used. Single and Dual Glock 18C designed for the Gunslinger perk comes with 5 unique skin variants.,2023-10-17,,https://image.api.playstation.com/vulcan/img/cfn/11307F_bEpw8FtlsCxoCoQ-YQ-EMUpUlTiuH-RAjC7g-G7WArvwohE45Z3dUkHay_sQIAvkm0D2uXfU4Hun4S8HgmCg2ZJB8.png?w=200,,Playstation,https://store.playstation.com/en-tr/product/EP0114-CUSA05179_00-SDG18C0000000000,,50%,,"Action, Action",89.5,https://image.api.playstation.com/vulcan/img/cfn/11307F_bEpw8FtlsCxoCoQ-YQ-EMUpUlTiuH-RAjC7g-G7WArvwohE45Z3dUkHay_sQIAvkm0D2uXfU4Hun4S8HgmCg2ZJB8.png,,Single & Dual Glock 18C Weapon Bundle,TRD,"TRIPWIRE INTERACTIVE, LLC",2020-06-07,single--dual-glock-18c-weapon-bundle-ps5-tr,,1,179,,89.5,0
